eater,Age_A,brood_ID,weight_tot,Date_analysis,phase
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
B,5,462_2019,135,136,early
A,5,462_2019,135,136,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
C,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
B,6,462_2019,58,137,early
B,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,6,462_2019,58,137,early
A,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
C,6,462_2019,58,137,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
C,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
A,7,462_2019,3.2,138,early
B,7,476_2019,0,122,early
C,7,476_2019,0,122,early
C,7,476_2019,0,122,early
C,7,476_2019,0,122,early
C,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
A,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
B,7,476_2019,0,122,early
A,7,476_2019,0,122,early
C,7,476_2019,0,122,early
A,7,476_2019,0,122,early
A,7,476_2019,0,122,early
A,7,476_2019,0,122,early
C,5,476_2019,29,120,early
C,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
B,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
A,4,476_2019,58,119,early
C,4,476_2019,58,119,early
C,4,476_2019,58,119,early
C,4,476_2019,58,119,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
C,5,476_2019,29,120,early
A,5,476_2019,29,120,early
C,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
C,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
B,5,476_2019,29,120,early
C,5,476_2019,29,120,early
B,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,5,476_2019,29,120,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
B,7,485_2019,22.4,129,early
B,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
B,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,7,485_2019,22.4,129,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
C,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
C,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
C,11,7_2019,84,130,early
C,11,7_2019,84,130,early
C,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
B,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
A,11,7_2019,84,130,early
B,11,7_2019,84,130,early
A,11,7_2019,84,130,early
