attack_don;attack_rec;Date_analysis;Age_A;Age_B;Age_C;direction;brood_ID;phase;weight_tot;food_cat
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
B;C;125;7;6;2;BC;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
B;A;125;7;6;2;BA;217_2019;early;125;high
B;A;125;7;6;2;BA;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
B;C;125;7;6;2;BC;217_2019;early;125;high
B;C;125;7;6;2;BC;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;C;125;7;6;2;AC;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
B;A;125;7;6;2;BA;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
B;A;125;7;6;2;BA;217_2019;early;125;high
B;A;125;7;6;2;BA;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
A;B;125;7;6;2;AB;217_2019;early;125;high
